url,source_file,category,title,h1,canonical,robots,word_count,image_count,unique_search_intent_score_0_5,unique_search_intent_note,unique_firsthand_information_score_0_5,original_studio_imagery_score_0_5,original_artist_commentary_score_0_5,unique_factual_information_score_0_5,inbound_internal_links,overlap_score_0_5,overlap_level,highest_overlap_url,commercial_usefulness_score_0_5,local_usefulness_score_0_5,deserves_to_exist_without_google_score_0_5,classification,recommended_target_url,notes
https://workofarttattoo.com/healing_database_traditional_month_3_las_vegas/,healing_database_traditional_month_3_las_vegas/code.html,healing-database,Traditional Tattoo Healing — Month 3 | Work of Art,Traditional Tattoo Healing — Month 3,https://workofarttattoo.com/healing_database_traditional_month_3_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",847,1,0,lookup tattoo healing stage by style/time,5,4,5,4,3,5,high,https://workofarttattoo.com/healing_database_traditional_month_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_traditional_month_6_las_vegas/,healing_database_traditional_month_6_las_vegas/code.html,healing-database,Traditional Tattoo Healing — Month 6 | Work of Art,Traditional Tattoo Healing — Month 6,https://workofarttattoo.com/healing_database_traditional_month_6_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",826,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,4.6,high,https://workofarttattoo.com/healing_database_neo_traditional_month_6_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_traditional_tattoos_las_vegas/,healing_database_traditional_tattoos_las_vegas/code.html,healing-database,Traditional Tattoo Healing Timeline — Las Vegas | Work of Art,Traditional Tattoo Healing — All Stages,https://workofarttattoo.com/healing_database_traditional_tattoos_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",692,1,1,lookup tattoo healing stage by style/time,2,4,5,2,12,4.7,high,https://workofarttattoo.com/healing_database_neo_traditional_tattoos_las_vegas/,4,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style healing overview overlaps with master healing hub; keep subordinate only with enough real evidence
https://workofarttattoo.com/healing_database_traditional_week_1_las_vegas/,healing_database_traditional_week_1_las_vegas/code.html,healing-database,Traditional Tattoo Healing — Week 1 | Work of Art,Traditional Tattoo Healing — Week 1,https://workofarttattoo.com/healing_database_traditional_week_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",857,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_traditional_week_2_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_traditional_week_2_las_vegas/,healing_database_traditional_week_2_las_vegas/code.html,healing-database,Traditional Tattoo Healing — Week 2 | Work of Art,Traditional Tattoo Healing — Week 2,https://workofarttattoo.com/healing_database_traditional_week_2_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",829,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_traditional_week_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_traditional_week_3_las_vegas/,healing_database_traditional_week_3_las_vegas/code.html,healing-database,Traditional Tattoo Healing — Week 3 | Work of Art,Traditional Tattoo Healing — Week 3,https://workofarttattoo.com/healing_database_traditional_week_3_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",813,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_traditional_week_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_traditional_year_1_las_vegas/,healing_database_traditional_year_1_las_vegas/code.html,healing-database,Traditional Tattoo Healing — Year 1 | Work of Art,Traditional Tattoo Healing — Year 1,https://workofarttattoo.com/healing_database_traditional_year_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",852,1,0,lookup tattoo healing stage by style/time,5,4,5,4,2,4.6,high,https://workofarttattoo.com/healing_database_neo_traditional_year_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/helix-piercing-las-vegas/,helix-piercing-las-vegas/code.html,piercing-placement,Helix Piercing Las Vegas | Katelyn Cole | Work of Art,The Complete Helix Piercing Guide,https://workofarttattoo.com/helix-piercing-las-vegas/,"index, follow, max-snippet:-1, max-image-preview:large",2081,1,1,"research piercing placement, healing, jewelry, and book",5,4,5,5,460,4.5,high,https://workofarttattoo.com/helix_piercing_las_vegas_authority_guide/,5,4,4,KEEP,,clean placement page; watch duplicate underscore helix page
https://workofarttattoo.com/helix_piercing_las_vegas_authority_guide/,helix_piercing_las_vegas_authority_guide/code.html,piercing-placement,Helix Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Helix Piercing Guide,https://workofarttattoo.com/helix-piercing-las-vegas/,"index, follow, max-snippet:-1, max-image-preview:large",2006,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,5,0,4.5,high,https://workofarttattoo.com/helix-piercing-las-vegas/,4,4,4,301,https://workofarttattoo.com/helix-piercing-las-vegas/,duplicate clean helix URL exists; canonical differs from public URL; map redirect after confirming target
https://workofarttattoo.com/high_nostril_piercing_las_vegas_authority_guide/,high_nostril_piercing_las_vegas_authority_guide/code.html,piercing-placement,High Nostril Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete High Nostril Piercing Guide,https://workofarttattoo.com/high_nostril_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1837,6,2,"research piercing placement, healing, jewelry, and book",5,5,5,5,3,3.1,medium,https://workofarttattoo.com/nostril_piercing_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/home_work_of_art_tattoo_piercing/,home_work_of_art_tattoo_piercing/code.html,core-home,Tattoo and Piercing Shop Near the Strip | Work of Art Las Vegas,You're welcome here — questions included.,https://workofarttattoo.com/,"index, follow, max-snippet:-1, max-image-preview:large",1990,25,3,choose/book tattoo or piercing studio near Strip,5,5,5,5,0,5,high,https://workofarttattoo.com/,4,4,5,301,https://workofarttattoo.com/,core studio entry point; canonical differs from public URL; map redirect after confirming target
https://workofarttattoo.com/how_much_do_tattoos_cost_in_las_vegas_authority_guide/,how_much_do_tattoos_cost_in_las_vegas_authority_guide/code.html,tattoo-style-pricing,Tattoo Pricing | Work of Art Las Vegas | Work of Art,How Much Do Tattoos Cost in Las Vegas?,https://workofarttattoo.com/how_much_do_tattoos_cost_in_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1245,12,3,research tattoo style/pricing and choose artist,5,5,5,4,449,0.9,low,https://workofarttattoo.com/vegas_tattoo_shop_vs_cheap_strip_tattoo_what_you_need_to_know/,5,4,4,IMPROVE,,commercial tattoo style/pricing intent
https://workofarttattoo.com/how_to_choose_a_tattoo_artist_master_selection_guide_2/,how_to_choose_a_tattoo_artist_master_selection_guide_2/code.html,other,Choosing a Tattoo Artist — Joshua Cole | Work of Art,The Selection of a Masterpiece,https://workofarttattoo.com/how_to_choose_a_tattoo_artist_master_selection_guide_2/,"index, follow, max-snippet:-1, max-image-preview:large",1512,12,3,general site information,5,5,5,5,448,1.0,low,https://workofarttattoo.com/fine_line_tattoos_las_vegas_master_authority_guide/,4,4,4,IMPROVE,,manual review required
https://workofarttattoo.com/hypodermis_skin_science_las_vegas_authority_guide/,hypodermis_skin_science_las_vegas_authority_guide/code.html,skin-science,The Hypodermis — Fat Layer & Tattoo Limits | Work of Art,The Hypodermis — Fat Layer & Tattoo Limits,https://workofarttattoo.com/hypodermis_skin_science_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1171,6,3,understand skin/tattoo science before booking,5,5,5,4,3,0.6,low,https://workofarttattoo.com/stretch_marks_skin_science_las_vegas_authority_guide/,3,4,4,MERGE,https://workofarttattoo.com/skin_science_tattoo_dermatology_authority_guide/,science subpage is informational but thin as standalone; consolidate unless clinically differentiated
https://workofarttattoo.com/image-license/,image-license/code.html,utility-commercial,Image License & Usage | Work of Art Tattoo & Piercing,Image License & Usage,https://workofarttattoo.com/image-license/,"index, follow",148,0,5,"complete booking, contact, review, media, or reference task",0,0,1,1,0,0.0,low,,3,0,5,NOINDEX,,legal/utility page useful to users but low search intent
https://workofarttattoo.com/industrial_piercing_las_vegas_authority_guide/,industrial_piercing_las_vegas_authority_guide/code.html,piercing-placement,Industrial Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Industrial Piercing Guide,https://workofarttattoo.com/industrial_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",2095,6,2,"research piercing placement, healing, jewelry, and book",5,5,5,5,6,2.9,medium,https://workofarttattoo.com/anti_eyebrow_piercing_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/jay_jay_artist_portfolio_authentic_masterpieces/,jay_jay_artist_portfolio_authentic_masterpieces/code.html,other,Jay Jay | Realism Tattoo Artist Las Vegas | Work of Art,Jay Jay - Professional Artist & Rising Star of Las Vegas Realism,https://workofarttattoo.com/jay_jay_artist_portfolio_authentic_masterpieces/,"index, follow, max-snippet:-1, max-image-preview:large",580,7,3,general site information,1,5,2,2,1,1.6,low-medium,https://workofarttattoo.com/tattoo_shop_enterprise_las_vegas/,3,4,3,IMPROVE,,manual review required
https://workofarttattoo.com/joshua_oil_painting_black_grey_tattoo_aging_las_vegas/,joshua_oil_painting_black_grey_tattoo_aging_las_vegas/code.html,tattoo-style-pricing,Why Oil Painting Training Shapes How My Black & Grey Tattoos Age | Work of Art,Why Oil Painting Training Shapes How My Black & Grey Tattoos Age,https://workofarttattoo.com/joshua_oil_painting_black_grey_tattoo_aging_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",1135,1,3,research tattoo style/pricing and choose artist,5,4,3,4,1,1.0,low,https://workofarttattoo.com/aging_skin_skin_science_las_vegas_authority_guide/,4,4,4,IMPROVE,,needs stronger original portfolio examples/commentary
https://workofarttattoo.com/katelyn_anatomy_matters_las_vegas_authority_guide/,katelyn_anatomy_matters_las_vegas_authority_guide/code.html,piercing-placement,Why Anatomy Matters | Work of Art,Why Anatomy Matters,https://workofarttattoo.com/katelyn_anatomy_matters_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",749,6,2,"research piercing placement, healing, jewelry, and book",5,5,5,4,35,3.0,medium,https://workofarttattoo.com/katelyn_downsizing_jewelry_las_vegas_authority_guide/,5,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/katelyn_butterfly_backs_truth_las_vegas_authority_guide/,katelyn_butterfly_backs_truth_las_vegas_authority_guide/code.html,piercing-placement,The Truth About Butterfly Backs | Work of Art,The Truth About Butterfly Backs,https://workofarttattoo.com/katelyn_butterfly_backs_truth_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",751,6,3,"research piercing placement, healing, jewelry, and book",5,5,5,4,2,2.5,medium,https://workofarttattoo.com/katelyn_anatomy_matters_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/katelyn_cole_piercing_authority_hub_las_vegas/,katelyn_cole_piercing_authority_hub_las_vegas/code.html,piercing-placement,Female Piercer Las Vegas | Katelyn Cole Piercing Authority,Katelyn Cole — Female Piercer and Piercing Authority,https://workofarttattoo.com/katelyn_cole_piercing_authority_hub_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",876,1,2,"research piercing placement, healing, jewelry, and book",2,4,5,4,512,2.8,medium,https://workofarttattoo.com/helix-piercing-las-vegas/,5,4,4,KEEP,,hub or major category page
https://workofarttattoo.com/katelyn_downsizing_jewelry_las_vegas_authority_guide/,katelyn_downsizing_jewelry_las_vegas_authority_guide/code.html,piercing-placement,Downsizing Jewelry | Work of Art,Downsizing Jewelry,https://workofarttattoo.com/katelyn_downsizing_jewelry_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",745,6,2,"research piercing placement, healing, jewelry, and book",5,5,5,4,6,3.5,medium,https://workofarttattoo.com/katelyn_threadless_jewelry_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/katelyn_ear_curation_las_vegas_authority_guide/,katelyn_ear_curation_las_vegas_authority_guide/code.html,piercing-placement,How I Curate Ears | Work of Art,How I Curate Ears,https://workofarttattoo.com/katelyn_ear_curation_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",759,6,3,"research piercing placement, healing, jewelry, and book",5,5,5,4,35,2.5,medium,https://workofarttattoo.com/ear_lobe_piercing_las_vegas_authority_guide/,5,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/katelyn_gold_vs_titanium_las_vegas_authority_guide/,katelyn_gold_vs_titanium_las_vegas_authority_guide/code.html,piercing-placement,Gold vs Titanium | Work of Art,Gold vs Titanium,https://workofarttattoo.com/katelyn_implant_grade_titanium_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",729,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,4,1,4.5,high,https://workofarttattoo.com/katelyn_implant_grade_titanium_las_vegas_authority_guide/,4,4,4,301,https://workofarttattoo.com/katelyn_implant_grade_titanium_las_vegas_authority_guide/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary; canonical differs from public URL; map redirect after confirming target"
https://workofarttattoo.com/katelyn_implant_grade_titanium_las_vegas_authority_guide/,katelyn_implant_grade_titanium_las_vegas_authority_guide/code.html,piercing-placement,Why I Only Use Implant-Grade Titanium | Work of Art,Why I Only Use Implant-Grade Titanium,https://workofarttattoo.com/katelyn_implant_grade_titanium_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",824,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,4,40,4.5,high,https://workofarttattoo.com/katelyn_gold_vs_titanium_las_vegas_authority_guide/,5,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/katelyn_piercing_minors_las_vegas_authority_guide/,katelyn_piercing_minors_las_vegas_authority_guide/code.html,piercing-placement,How I Pierce Minors | Work of Art,How I Pierce Minors,https://workofarttattoo.com/katelyn_piercing_minors_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",774,6,2,"research piercing placement, healing, jewelry, and book",5,5,5,4,3,3.0,medium,https://workofarttattoo.com/katelyn_anatomy_matters_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/katelyn_sleeping_on_helix_las_vegas_authority_guide/,katelyn_sleeping_on_helix_las_vegas_authority_guide/code.html,piercing-placement,Sleeping on a Helix | Work of Art,Sleeping on a Helix,https://workofarttattoo.com/katelyn_sleeping_on_helix_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",733,6,2,"research piercing placement, healing, jewelry, and book",5,5,5,4,3,3.3,medium,https://workofarttattoo.com/helix_piercing_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/katelyn_threadless_jewelry_las_vegas_authority_guide/,katelyn_threadless_jewelry_las_vegas_authority_guide/code.html,piercing-placement,Threadless Jewelry Explained | Work of Art,Threadless Jewelry Explained,https://workofarttattoo.com/katelyn_threadless_jewelry_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",703,6,2,"research piercing placement, healing, jewelry, and book",5,5,5,4,4,3.5,medium,https://workofarttattoo.com/katelyn_downsizing_jewelry_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/katelyn_why_piercings_reject_las_vegas_authority_guide/,katelyn_why_piercings_reject_las_vegas_authority_guide/code.html,piercing-placement,Why Some Piercings Reject | Work of Art,Why Some Piercings Reject,https://workofarttattoo.com/katelyn_why_piercings_reject_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",742,6,3,"research piercing placement, healing, jewelry, and book",5,5,5,4,3,2.7,medium,https://workofarttattoo.com/katelyn_anatomy_matters_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/knowledge/best-soap-for-tattoo-aftercare/,knowledge/best-soap-for-tattoo-aftercare/code.html,faq,What soap is safe for washing a new tattoo? | Work of Art Knowledge,What soap is safe for washing a new tattoo?,https://workofarttattoo.com/knowledge/best-soap-for-tattoo-aftercare/,none,83,0,4,answer a narrow customer question,0,0,1,2,1,0.8,low,https://workofarttattoo.com/knowledge/how-often-wash-new-tattoo/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/black-and-grey-realism-explained/,knowledge/black-and-grey-realism-explained/code.html,faq,What is black and grey realism tattooing? | Work of Art Knowledge,What is black and grey realism tattooing?,https://workofarttattoo.com/knowledge/black-and-grey-realism-explained/,none,84,0,4,answer a narrow customer question,0,0,1,2,1,0.8,low,https://workofarttattoo.com/healed_black_grey_tattoos_las_vegas/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/can-you-get-tattoo-while-breastfeeding/,knowledge/can-you-get-tattoo-while-breastfeeding/code.html,faq,Is it safe to get a tattoo while breastfeeding? | Work of Art Knowledge,Is it safe to get a tattoo while breastfeeding?,https://workofarttattoo.com/knowledge/can-you-get-tattoo-while-breastfeeding/,none,89,0,4,answer a narrow customer question,0,0,1,2,1,0.4,low,https://workofarttattoo.com/diabetes_skin_science_las_vegas_authority_guide/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/can-you-swim-after-ear-piercing/,knowledge/can-you-swim-after-ear-piercing/code.html,faq,When can I swim after a new ear piercing? | Work of Art Knowledge,When can I swim after a new ear piercing?,https://workofarttattoo.com/knowledge/can-you-swim-after-ear-piercing/,none,85,0,4,answer a narrow customer question,0,0,1,2,1,1.2,low,https://workofarttattoo.com/knowledge/tattoo-swimming-after-getting-inked/,2,4,2,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/,knowledge/code.html,faq,Tattoo & Piercing Knowledge Base | Work of Art Las Vegas,Knowledge Base,https://workofarttattoo.com/knowledge/,"index, follow, max-snippet:-1, max-image-preview:large",1808,0,4,answer a narrow customer question,0,0,1,4,52,1.0,low,https://workofarttattoo.com/healing_database_cover_ups_day_2_las_vegas/,4,4,4,IMPROVE,,FAQ has narrow intent; add firsthand examples and internal links
https://workofarttattoo.com/knowledge/cover-up-tattoo-consultation-what-happens/,knowledge/cover-up-tattoo-consultation-what-happens/code.html,faq,What happens at a cover-up tattoo consultation? | Work of Art Knowledge,What happens at a cover-up tattoo consultation?,https://workofarttattoo.com/knowledge/cover-up-tattoo-consultation-what-happens/,none,83,0,4,answer a narrow customer question,0,0,1,2,1,1.0,low,https://workofarttattoo.com/knowledge/tattoo-style-matching-artist/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/ear-curation-multiple-piercings-planning/,knowledge/ear-curation-multiple-piercings-planning/code.html,faq,What is ear curation and how are multiple piercings planned? | Work of Art Knowledge,What is ear curation and how are multiple piercings planned?,https://workofarttattoo.com/knowledge/ear-curation-multiple-piercings-planning/,none,88,0,4,answer a narrow customer question,0,0,1,2,1,0.5,low,https://workofarttattoo.com/knowledge/how-long-piercing-heals/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/fine-line-tattoo-longevity/,knowledge/fine-line-tattoo-longevity/code.html,faq,Do fine line tattoos last? | Work of Art Knowledge,Do fine line tattoos last?,https://workofarttattoo.com/knowledge/fine-line-tattoo-longevity/,none,78,0,4,answer a narrow customer question,0,0,1,2,1,0.8,low,https://workofarttattoo.com/knowledge/fine-line-tattoo-pain-level/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/fine-line-tattoo-pain-level/,knowledge/fine-line-tattoo-pain-level/code.html,faq,Do fine line tattoos hurt less? | Work of Art Knowledge,Do fine line tattoos hurt less?,https://workofarttattoo.com/knowledge/fine-line-tattoo-pain-level/,none,86,0,4,answer a narrow customer question,0,0,1,2,2,0.8,low,https://workofarttattoo.com/knowledge/fine-line-tattoo-longevity/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/first-tattoo-tips-before-you-book/,knowledge/first-tattoo-tips-before-you-book/code.html,faq,What should I know before my first tattoo? | Work of Art Knowledge,What should I know before my first tattoo?,https://workofarttattoo.com/knowledge/first-tattoo-tips-before-you-book/,none,92,0,4,answer a narrow customer question,0,0,1,2,2,0.9,low,https://workofarttattoo.com/knowledge/sleeping-with-new-tattoo-tips/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/how-dark-can-cover-up-tattoo-be/,knowledge/how-dark-can-cover-up-tattoo-be/code.html,faq,How dark can a cover-up tattoo be compared to the old tattoo? | Work of Art Knowledge,How dark can a cover-up tattoo be compared to the old tattoo?,https://workofarttattoo.com/knowledge/how-dark-can-cover-up-tattoo-be/,none,93,0,4,answer a narrow customer question,0,0,1,2,1,0.7,low,https://workofarttattoo.com/knowledge/fine-line-tattoo-pain-level/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/how-long-piercing-heals/,knowledge/how-long-piercing-heals/code.html,faq,How long do ear piercings take to heal? | Work of Art Knowledge,How long do ear piercings take to heal?,https://workofarttattoo.com/knowledge/how-long-piercing-heals/,none,85,0,4,answer a narrow customer question,0,0,1,2,1,0.8,low,https://workofarttattoo.com/knowledge/tattoo-on-ribs-recovery/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/how-long-tattoo-session-last/,knowledge/how-long-tattoo-session-last/code.html,faq,How long does a tattoo session usually last? | Work of Art Knowledge,How long does a tattoo session usually last?,https://workofarttattoo.com/knowledge/how-long-tattoo-session-last/,none,88,0,4,answer a narrow customer question,0,0,1,2,1,0.9,low,https://workofarttattoo.com/knowledge/tattoo-tipping-las-vegas/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/how-much-does-tattoo-cost-las-vegas/,knowledge/how-much-does-tattoo-cost-las-vegas/code.html,faq,How much do tattoos cost in Las Vegas? | Work of Art Knowledge,How much do tattoos cost in Las Vegas?,https://workofarttattoo.com/knowledge/how-much-does-tattoo-cost-las-vegas/,none,89,0,4,answer a narrow customer question,0,0,1,2,1,0.9,low,https://workofarttattoo.com/how_much_do_tattoos_cost_in_las_vegas_authority_guide/,3,2,2,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/how-often-wash-new-tattoo/,knowledge/how-often-wash-new-tattoo/code.html,faq,How often should I wash a new tattoo? | Work of Art Knowledge,How often should I wash a new tattoo?,https://workofarttattoo.com/knowledge/how-often-wash-new-tattoo/,none,85,0,4,answer a narrow customer question,0,0,1,2,1,0.8,low,https://workofarttattoo.com/knowledge/best-soap-for-tattoo-aftercare/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/how-to-compare-tattoo-studios/,knowledge/how-to-compare-tattoo-studios/code.html,faq,How should I compare tattoo studios in Las Vegas? | Work of Art Knowledge,How should I compare tattoo studios in Las Vegas?,https://workofarttattoo.com/knowledge/how-to-compare-tattoo-studios/,none,88,0,4,answer a narrow customer question,0,0,1,2,1,0.5,low,https://workofarttattoo.com/knowledge/luxury-studio-vs-strip-walk-in/,3,2,2,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/implant-grade-titanium-vs-surgical-steel/,knowledge/implant-grade-titanium-vs-surgical-steel/code.html,faq,What is the difference between titanium and surgical steel piercing jewelry? | Work of Art Knowledge,What is the difference between titanium and surgical steel piercing jewelry?,https://workofarttattoo.com/knowledge/implant-grade-titanium-vs-surgical-steel/,none,94,0,4,answer a narrow customer question,0,0,2,2,1,0.6,low,https://workofarttattoo.com/helix-piercing-las-vegas/,2,2,2,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/least-painful-tattoo-placements/,knowledge/least-painful-tattoo-placements/code.html,faq,What are the least painful tattoo placements? | Work of Art Knowledge,What are the least painful tattoo placements?,https://workofarttattoo.com/knowledge/least-painful-tattoo-placements/,none,83,0,4,answer a narrow customer question,0,0,1,2,1,0.5,low,https://workofarttattoo.com/knowledge/tattoo-on-ribs-recovery/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
